page_id,pro_idx,item_id,shop_id,product_name,category_name,number_rating,page_no,user_id,user_name,comment_id,created_time,user_rating,user_comment,user_tag_content
69,4143,6876507089,51646476,Sách - Thiên quan tứ phúc (tập 2),Classic Literature,1.0,0.0,359566705.0,tranglinh286,4160242387,1614322022.0,1.0,"Nhà tôi 3 đời mua hàng onl chưa bao giờ gặp trường hợp nào như thế này . Bán hàng kiểu mẹ đời hả ?. Mình rất rất mong rằng bạn tư vấn chỉ là nhân viên và nếu là thật thì chủ store đuổi mẹ đi nhé .. Ai đời đâu khách hỏi thái độ rep cụt ngủn , kiểu cho có mua thì mua không mua thì biến ấy. Không có lần 2",|
14,871,6562036239,157447999,Sách - Cách kiếm lợi nhuận 18.000% từ thị trường chứng khoán - Trade Like An O'Neil Disciple,Business & Investment,1.0,0.0,60058633.0,tinhtran1996,5319699880,1625812566.0,1.0,Vận chuyển chậm vl,|
1,76,1980413055,117535777,Sách - bộ luật lao động năm 2019,"Politics, Law & Social Sciences",2.0,0.0,163178804.0,vuthuvks865,1725064328,1573182803.0,1.0,shop giao hàng thiếu.,|
65,3918,1517280763,59086987,Sách - Phát triển năng lực Đọc hiểu văn bản văn chương qua hệ thống phiếu học tập Lớp 11 Tập 1,Education & School,1.0,0.0,171559233.0,n*****5,2776587097,1596388510.0,1.0,,|
66,3967,858417502,16279140,Sách Văn Học - Truyện kiều - khổ nhỏ,Classic Literature,1.0,0.0,282654952.0,linhphan1512,5299287188,1625652235.0,1.0,,26*Chất lượng sản phẩm rất kém
5,339,2070898273,67143793,Sách - 200 Miếng bóc dán thông minh 2-10 tuổi (6 quyển lẻ tùy chọn),Education & School,1.0,0.0,84658273.0,huynhthuchoang,4096765992,1613537036.0,1.0,Giao bị trùng nhưng ko giải quyết!,|
32,1957,8058432642,94458992,Sách Phương pháp Wyckoff Hiện Đại - Kỹ thuật nhận diện xu hướng thị trường tiềm năng,Business & Investment,1.0,0.0,61775012.0,phucnv9985,5187823491,1624617135.0,1.0,"Nội dung sách quá chán, không có nhiều thông tin hữu ích.",27*Rất không đáng tiền
1,87,6523201462,90428978,Sách - Tự Học 2000 Từ Vựng Tiếng Anh Theo Chủ Đề Phiên Bản Khổ Nhỏ Dành Cho Người Mới Bắt Đầu - Học Kèm App Online,Language Learning & Dictionaries,4.0,0.0,412814629.0,htshop217,5965652914,1631503515.0,1.0,,|
53,3188,1443563307,40470612,Sách - Nhật ký quan sát Poyo Poyo tập 3,Comics & Manga,1.0,0.0,162037394.0,h*****6,4503748623,1618032000.0,1.0,,|
25,1503,6836180398,188606801, Sách - Phương Pháp Giáo Dục Sớm Montessori Cho Trẻ Từ 0-3 Tuổi,Parenting & Family,1.0,0.0,124397625.0,t*****i,4658792914,1619634316.0,1.0,,|
2,176,2626440291,41482786,"Sách - 999 Lá Thư Gửi Cho Chính Mình - Mong Bạn Trở Thành Phiên Bản Hạnh Phúc Nhất (Bộ 2 cuốn, lẻ tuỳ chọn)","Careers, Self Help & Personal Development",5.0,0.0,253756105.0,quythuongdao,4666840907,1619706903.0,1.0,,28*Thời gian giao hàng rất chậm
26,1604,5766086381,15374634,Sách - Từ Điển Tiếng “Em”,Classic Literature,7.0,1.0,362574272.0,buianhtuan0805,4862512091,1621607132.0,1.0,,|
27,1623,1417565760,41925459,Sách - Tự Học Tiếng Trung Cho Người Mới Bắt Đầu (Dùng Kèm App MCBooks) - MCBooks,Language Learning & Dictionaries,1.0,0.0,84198637.0,hohoangtrungdung,1252289557,1558415580.0,1.0,Giao hàng thiếu 3 cuốn ( đơn đặt 4 cuốn & nhận tiền đủ 4 cuốn)***do mình ko ở SG để lấy hàg đc nên nhờ bạn lấy dùm dẫn đến trường hợp nó ko kiểm tra hàg trước khi thanh toán*Liên lạc lại thì phản hồi cho có(tuần thứ nhất)*Sau đó hoàn toàn ko thể liên lạc(bao gồm gọi & nt)*,30*Shop phục vụ rất kém
17,1074,1229047249,55485833,Sách - Thân Gửi Sở Thú (Tái Bản),Children's Books,2.0,0.0,49935160.0,ing_shu,5961372313,1631454472.0,1.0,,30*Shop phục vụ rất kém
35,2153,2842869218,46725128,Sách - Phiếu bài tập cuối tuần tiếng anh lớp 4,Education & School,1.0,0.0,432383867.0,mtefahttx9,5920300153,1631158680.0,1.0,Đặt sách lớp 4 mà lại giao lớp 6  nt cho shop thì ko trả lời lại còn thiếu đồ nữa. dịch dã khó khăn các con học online đã vất vả rồi mà shop làm ăn kiểu j. hơn trăm nghìn ko đáng là gì đâu bố thí cho đấy hãy nhớ ăn của người 1 thì sẽ mất lại 10 thôi quả báo nhãn tiền đến sớm lắm,|
68,4117,6162563305,42973303,"Sách - Combo bốn cuốn: Sự im lặng của bầy cừu, Rồng đỏ, Hannibal,Hannibal trỗi dậy( trọn bộ, lẻ, tùy chọn)",Classic Literature,1.0,0.0,87606021.0,lll_bbb,5188762035,1624623043.0,1.0,"Giao nhầm hàng, lại còn đúng quyển bẩn ơi là bẩn, trong ảnh là có lau qua rồi, hẹn đổi sách người bán ok rồi nhưng mấy hôm sau mất hút chả thấy đâu, thất vọng!",26*Chất lượng sản phẩm rất kém|29*Đóng gói sản phẩm rất kém|30*Shop phục vụ rất kém|27*Rất không đáng tiền
75,4502,522651927,30371470,Sách - Tuổi Trẻ Đáng Giá Bao Nhiêu (tái bản),"Careers, Self Help & Personal Development",7.0,1.0,110735931.0,poiiuquhwnskskajhsbsbns,5187632983,1624615961.0,1.0,Sách siêu bẩn,|
65,3947,1353387281,38219494,"Sách - Với Nhau, Một Ngày Nào",Classic Literature,2.0,0.0,8802512.0,caotrang09,4242279157,1615186219.0,1.0,"Đối với mình thì chuyện ko hay, ko rõ ràng mạch lạc, hơi sa đà về suy nghĩ cá nhân quay cuồng các kiểu, nên với mình thì đọc rất khó chịu",|
1,108,8517285561,242511295,[Mã LIFEB2010 giảm 10% đơn 99k] Truyện lẻ - Cậu ma nhà xí Hanako ( Tập 1 2 3 4 5 6 7 ... ) - Nxb Kim Đồng,Comics & Manga,8.0,1.0,334461902.0,d*****u,4840974999,1621410325.0,1.0,"- Đặt 2 đơn, 2 nick. Không đơn nào hài lòng.. - Mới đầu e định đặt bên Fahasa tại tin tưởng Kim hơn nên e ms đặt bên Kim, nhx ai ngờ tự nhiên cái mất tiêu niềm tin luôn, nếu mà e đặt bên Fahasa thì đã kh như vậy rồi. Mòn cả đít:). - Ms đầu nhận nó còn nặng hơn cả hình.. - Một ng như nhìn xót mắt thật..",26*Chất lượng sản phẩm rất kém|29*Đóng gói sản phẩm rất kém|28*Thời gian giao hàng rất chậm
3,183,1225277644,55485833,Sách - Mẹ Hỏi Bé Trả Lời (Từ 4 - 5 Tuổi) - Tái Bản 2019,Children's Books,3.0,0.0,147211982.0,hangbonghoang,1297424105,1560088620.0,1.0,Biet k mua,|
2,143,8862475443,45194730,[Mã LIFEAZ2010 giảm 10% đơn 150k] Sách - Tăng Thông Khí (Combo 2 tập),LGBTQ+ Literature,2.0,0.0,28370650.0,m*****g,5102304995,1623842442.0,1.0,"Chất lượng sách không cao như giá, giấy hơi thấu, mực in có chỗ bị nhoè. Miếng lót chuột cũng be bé thôi à. Dịch thuật thì mình yên tâm rồi, nhưng nội dung có chỉnh một tí để phù hợp hơn. . Shopee Express tệ khủng khiếp, mua bản đặc biệt để được nhận sớm mà người ta nhận bản thường rồi mình chưa nhận",|
40,2410,1012952851,40470612,Sách - Hành trình của Elaina tập 3 - tặng kèm bookmark plastic,Light Novels,3.0,0.0,308818076.0,quangthedoge,5164820687,1624423744.0,1.0,Thấy mọi người có bm rất xịn mà mình lại k có rõ ràng đánh giá gần đây có bm mà của mình lại k có,|
3,210,9101940620,313752154,"Sách Lớp 11 - Sổ tay kiến thức môn Toán, Lí, Hóa, Anh chinh phục điểm 10",Education & School,7.0,0.0,186285821.0,h*****5,5528142790,1627616270.0,1.0,,26*Chất lượng sản phẩm rất kém|27*Rất không đáng tiền
51,3104,865069891,22840124,Sách truyện cười song ngữ trung việt,Language Learning & Dictionaries,2.0,0.0,83826868.0,hoangthelap,2285991646,1587584720.0,1.0,"Sách còn đánh sai nhiều nghĩa từ mới lắm, cần sửa ở các tần tái bản sau. Các câu truyện quá ngắn để tạo hứng thú cho người đọc.",|
15,934,976202249,35584914,Sách - Streamline English - Departures,Language Learning & Dictionaries,2.0,0.0,229102341.0,anhthu123456lala,3914256890,1611391206.0,1.0,Thu tiền của mình hai cuốn thì ship đúng một cuốn . Những khách hàng họ mua onl khi nào họ cần dùng họ mới mở ra . Khi mình cần mh mở ra là trễ mấy hôm vì k ai nghĩ shop giao thiếu hàng mà mở liền kiểm tra .,|
7,470,15222337,2921062,Sách Chờ đến mẫu giáo thì đã muộn,Parenting & Family,7.0,0.0,105340356.0,nguyenthinga2708,5834890252,1630324202.0,1.0,"Shipper lần 1: làm Ko có trách nhiệm, nghiệp vui nghề kém . Shipper làn 2: nhiệt tinh, nhẹ nhàng",|
75,4502,522651927,30371470,Sách - Tuổi Trẻ Đáng Giá Bao Nhiêu (tái bản),"Careers, Self Help & Personal Development",7.0,0.0,156499048.0,nguyen_thi_thanh_ly,5162810753,1624408302.0,1.0,"SÁCH FAKE. Đọc lâu thấy rất khó chịu, lúc thiếu chữ, lúc sai dấu, lúc thì không hề có chỗ chú thích. Chỉ trau chuốt mấy trang đầu thôi. Với những người đọc sách như mình thì thấy vẫn có thể hiểu được nhưng thực sự ai thích đọc sách thì đừng nên mua vì nó khiến người đọc cảm thấy rất phí tiền",|
17,1028,5436729113,229780573,SÁCH - Tự Học 2000 Từ Vựng Tiếng Anh Theo Chủ Đề - Tái Bản 2019 Tặng Post Card Danh Ngôn,Language Learning & Dictionaries,1.0,0.0,269171555.0,hoangnguyen65200,6069733323,1632314849.0,1.0,"Có thái độ trả lời tin nhắn không tốt với khách hàng, đặt hàng hơn tháng mới nhận được.ko hỗ trợ khách hàng",|
0,30,3841270460,272432350,[Mã LIFEMC2010 giảm 10% đơn 150k] Sách - Ngữ Pháp Tiếng Hàn Thông Dụng (Sơ Cấp) – Korean Grammar In Use - MCBooks,Language Learning & Dictionaries,1.0,0.0,294132745.0,p*****n,5653617382,1628747297.0,1.0,Giao khá nhanh trong mùa dịch này nhưng mà gói hàng kém quá. Sách bị df và móp góc cạnh nên hơi chán,|
57,3469,5363622099,270437751,Sách - Cuộc chiến siêu nhiên giữa đời thường tập 3,Light Novels,1.0,0.0,117313742.0,123tris123,5185515661,1624602865.0,1.0,E đặt 7 cuốn 7 cuốn bị xé seal hết sách cũ đã thế trong đó có 4 cuốn nát hết cả gốc lẫn bìa một cuốn bị rách và trày xước kinh khủng,26*Chất lượng sản phẩm rất kém
15,935,6214214082,45194730,[Mã LIFEAZ2010 giảm 10% đơn 150k] Sách - Cẩm nang của Pug Mặt Phị,Recipes & Cooking,3.0,0.0,83093838.0,a*****4,4629421470,1619353608.0,1.0,"không hề nhận được hàng, thái độ shipper quá tồi, hẹn ngày khác giao thì không đồng ý và cũng không giao, mong shopee khắc phục",|
24,1481,628562474,40470612,Sách - Sát Phá Lang - Tập 3 (Tặng Kèm Poster & Ngoại Truyện),Romance,3.0,0.0,27441516.0,openftmax.store,3743216156,1609303186.0,1.0,"Mua với giá gốc nhưng lại nhận được sách như hàng đã dùng được cả năm, poster bị quăn và gần như rách ra vì không có bọc chống sốc. Dù đã note là ship giúp mình sách gáy đẹp nhưng có vẻ chữ nhỏ quá shop không thấy.",30*Shop phục vụ rất kém|27*Rất không đáng tiền
62,3740,6037019369,15374634,Sách - Ehon Kĩ Năng Sống - Miu Miu Tự Lập - Combo 6 quyển (1-6 tuổi),Comics & Manga,1.0,0.0,27497250.0,buivn1,2847528521,1597496465.0,1.0,"Sách quá dở. Nét vẽ ko thật sự thu hút trẻ em, nội dung thì giáo điều. Mình mua nhiều bộ Ehon rồi nhưng bộ này là tệ nhất.",|
2,131,4821030691,45194730,[Mã LIFEAZ2010 giảm 10% đơn 150k] Sách - Nhiệt độ xã giao,LGBTQ+ Literature,2.0,0.0,167327744.0,nguyenlekimcuong,2437142505,1590205549.0,1.0,Sp chất lượng,|
75,4502,522651927,30371470,Sách - Tuổi Trẻ Đáng Giá Bao Nhiêu (tái bản),"Careers, Self Help & Personal Development",7.0,0.0,267776792.0,_3love5you4_,6328496175,1634560887.0,1.0,Sách k như hình gì cả,|
67,4047,6117637840,52306732,Sách - Luật Xử Lý Vi Phạm Hành Chính,"Politics, Law & Social Sciences",1.0,0.0,220306408.0,h*****2,4591067797,1618964452.0,1.0,Hết hiệu lực rồi mqf vẫn bán . Tjstjztkdykfluduldydkulfulfykdykdylflydtkstkdykdykdtsjtzjfkztxktzktjz,|
44,2680,5134431809,229780573,Sách - VỊ Tu Sĩ Bán Chiếc FERRARI Tặng Kèm Post Card Danh Ngôn,"Careers, Self Help & Personal Development",2.0,0.0,79657000.0,p*****i,3661945030,1608377792.0,1.0,"sản phẩm đóng gói thì rất đẹp, nhưng cách phục vụ của shop thì chưa tốt, shop có tặng mã kia nhưng hỏi shop cách nhập mã thì shop lại trả lời cho xong, ko có hướng dẫn, bằng như ko tặng :#",30*Shop phục vụ rất kém
2,160,2634620985,6681116,"Sách - Ehon Combo 10 cuốn Màu sắc, Âm thanh, Hình khối - Ehon Nhật Bản cho bé 0 - 6 tuổi",Comics & Manga,8.0,1.0,30952212.0,quynh.nh212,2149448432,1584234122.0,1.0,Giao hàng thiếu. Hẹn giao lại nhưng chưa thấy giao,|
0,57,2189012981,90428978,Sách - Nhà Giả Kim ( Paulo Coelho ),"Careers, Self Help & Personal Development",5.0,0.0,18348412.0,p*****g,6192820240,1633491785.0,1.0,,28*Thời gian giao hàng rất chậm
4,289,2192178561,90428978,Sách - 301 Câu Đàm Thoại Tiếng Hoa,Language Learning & Dictionaries,2.0,0.0,408671536.0,h*****4,5810178275,1630069822.0,1.0,Sách k có phiên dịch. Phiên âm toàn sai nói chung là phèn quá phèn,26*Chất lượng sản phẩm rất kém
3,210,9101940620,313752154,"Sách Lớp 11 - Sổ tay kiến thức môn Toán, Lí, Hóa, Anh chinh phục điểm 10",Education & School,7.0,0.0,261342892.0,is_quinn,5183116139,1624587565.0,1.0,"Hộp giao đến bị móp méo. Sách không được bao bọc cẩn thận, khiến sách bị quăn mép. Cần chú ý bảo quản sách để giao đến người mua!",|
81,4873,3600167497,104288726,Sách - Đẹp lên cái đã rồi đời sẽ vui,Recipes & Cooking,1.0,0.0,87025190.0,l*****g,3551708249,1607329098.0,1.0,"Sách bị gập gãy, shop giao hàng khá nhanh, đóng gói ổn.......",|
17,1057,3605351835,45194730,[Mã LIFEAZ2010 giảm 10% đơn 150k] Sách - Giỏi tiếng Hàn nhàn như ăn Gimbap,Language Learning & Dictionaries,1.0,0.0,114906348.0,tieu_cao,5682369115,1628955345.0,1.0,chả hiểu sao đánh giá đúng sự thực mà shop lậu ẩn đánh giá,|
60,3644,3433745072,67201432,Sách - Những người bạn cực ngầu (5q lẻ tùy chọn),Comics & Manga,1.0,0.0,186232208.0,chuyenpham89,3408392432,1605592084.0,1.0,Shop giao nhầm sách,|
66,3987,7934435267,229780573,Sách - Nghệ Thuật Bán Hàng Bậc Cao Tặng Sổ tay,"Careers, Self Help & Personal Development",2.0,0.0,186651998.0,manhhtooo,5388661569,1626329802.0,1.0,,|
65,3947,1353387281,38219494,"Sách - Với Nhau, Một Ngày Nào",Classic Literature,2.0,0.0,384281162.0,hathusangphuoc,4243571545,1615194203.0,1.0,Ko nhận đc hàng mới cay:))),|
4,263,2150361583,90428978,"Sách -Combo Giáo trình hán ngữ mới 1,2 và Tập viết theo giáo trình - Tặng bút bay màu ( 3 ngòi )",Language Learning & Dictionaries,4.0,0.0,181711774.0,duongnghialinh,4386929187,1616779512.0,1.0,,|
2,135,338242329,26003943,Sách - Ngàn năm chờ đợi - Diệp Lạc Vô Tâm,Romance,1.0,0.0,105313625.0,phandinhmyqw,4392137142,1616844482.0,1.0,,|
86,5212,2184393110,24232080,Sách - Bảng Hệ Thống Tuần Hoàn Các Nguyên Tố Hóa Học,Education & School,3.0,0.0,239588259.0,duongcuong66,3063064087,1600898367.0,1.0,"Giao sai sản phẩm,hỏi không trả lời",|
10,628,4947248912,284634361,"Sách - Bạn đắt giá bao nhiêu, khí chất bao nhiêu hạnh phúc, lấy tình thâm mà đổi, không tự khinh bỉ (Combo,lẻ)","Careers, Self Help & Personal Development",1.0,0.0,28922220.0,phuonghuyen1997,4213931089,1614921148.0,1.0,"Mình thấy ghi giảm 33% nên đặt cũng ko kiểm tra lại, đến khi nhận hàng tính ra thì chỉ 1 quyển giảm 33% còn 4 quyển kia chỉ giảm 28%",|
47,2838,7538084714,148381791, Sách - Dám Mơ Lớn - Đừng Hoài Phí Tuổi Trẻ,"Careers, Self Help & Personal Development",2.0,0.0,314593475.0,khanghuynhlee,5397386467,1626404296.0,1.0,,|
0,12,4042092519,237456944,Sách - Combo 2 cuốn Hack Não 1500 từ vựng tiếng Anh + Hack Não Ngữ Pháp - Tặng App Hack Não Pro học tiếng Anh miễn phí,Language Learning & Dictionaries,7.0,1.0,228166977.0,caobac2k5,3273443430,1603880897.0,1.0,,|
79,4773,1859791211,46423940,Sách - Bóc dán hình thông minh IQ-EQ-CQ 150 miếng dán hình thông minh - Đồ dùng,Children's Books,1.0,0.0,44644415.0,bao_tram..,5862141126,1630585213.0,1.0,"Đặt sách bóc dán chủ đề đồ dùng mà shop lại giao chủ đề trái cây rau củ,  giống như ""treo đầu dê bán thịt chó "" vậy",|
51,3083,6867208141,104288726,Sách - Khi Tế Bào Làm Việc Tập 4 - Tặng kèm sticker (Số lượng có hạn),Children's Books,1.0,0.0,39125862.0,p*****n,4152123275,1614229840.0,1.0,Mình đúng đen. Mua cuốn dragon ball vs cuốn này thì cuốn dragon ball ko đến ( đã quẹt thẻ mất tiền mà ko được hoàn tiền  ) còn cuốn này bị vết mực in trên bìa :),|
69,4194,4053279006,90740928,Truyện tranh - Thanh gươm diệt quỷ (Lẻ tập 1-20),Comics & Manga,1.0,0.0,270322419.0,hoangminhnhim,5408436417,1626495969.0,1.0,,|
58,3508,1995080834,91303830,Sách Ehon - Combo 8 cuốn Chơi cùng Giri Chú bé cơm nắm Ehon Nhật Bản cho bé từ 0 - 6,Children's Books,1.0,0.0,32294023.0,ngochai26041994,1415559256,1564157531.0,1.0,,|
93,5618,2274674324,41482786,Sách - Mê cung phát triển tư duy - Du hành vũ trụ,Education & School,1.0,0.0,67970728.0,minhcuc157,2158055697,1584458433.0,1.0,Sách mê cung phát triển tư duy bị thiếu từ trang 17 đến trang 24. Khi dùng mình mới phát hiện ra nên thấy k hài lòng.,|
63,3787,3350264348,17755904,Sách - Combo Chiến Thắng Kì Thi 9 Vào 10 Chuyên Môn Vật Lí ( Tập 1+ Tập 2),Education & School,1.0,0.0,202015596.0,lanlanvu1812,5083451369,1623679596.0,1.0,"Lần đầu tiên mua sách của shop và cũng là lần đầu tiên gặp phải sản phẩm kém chất lượng như này khi mua shopee. Sách được chế bản, in lậu ko chính thống của NXB hay sao ấy mà chất lượng giấy in đến mực in đều vô cùng xấu. Chữ thì mờ tịt, mất màu mực ko thể đọc được luôn. Ko hiểu nội dung có sai sót",26*Chất lượng sản phẩm rất kém|30*Shop phục vụ rất kém|27*Rất không đáng tiền
0,1,4246690300,272432350,[Mã LIFEMC2010 giảm 10% đơn 150k] Sách - Combo Giáo Trình Hán Ngữ 6 Quyển Tặng Bút Bay Màu,Language Learning & Dictionaries,8.0,1.0,164870455.0,u*****t,6060183323,1632230338.0,1.0,"Báo có kèm app nhưng tìm app ko có, ib hỏi shop cũng ko rep khách. Chỉ quăng cho cái code giảm 5% mà không tl :). Có sách không có app nghe thì học kiểu gì?",30*Shop phục vụ rất kém
2,173,10949606062,374899645,Sách - Này Những Phong Hoa Tuyết Nguyệt,LGBTQ+ Literature,1.0,0.0,122182651.0,t*****1,6161573202,1633173395.0,1.0,"Bìa đẹp xỉu luôn trời ơi, font chữ với cách trình bày bên trong đẹp hơn trước, sách mới sờ rất sướng tay. Mong IPM tái bản và xuất bản thêm các truyện khác của công tử hoan hỉ.. Về giao hàng thì j&t express rất tệ.",|
20,1234,4641462211,272432350,Sách - Ngữ Pháp Và Giải Thích Ngữ Pháp Tiếng Anh Cơ Bản Và Nâng Cao Tập 1 - Học Kèm App Online,Language Learning & Dictionaries,1.0,0.0,42114586.0,trangmom13579,6236764862,1633876764.0,1.0,"Lừa dối, tải app thì không sử dụng được, coi như mã quà tặng cũng không sử dụng được. Thoát ra là không vào được. Không hiểu. ?",26*Chất lượng sản phẩm rất kém
3,210,9101940620,313752154,"Sách Lớp 11 - Sổ tay kiến thức môn Toán, Lí, Hóa, Anh chinh phục điểm 10",Education & School,7.0,0.0,226909965.0,t*****2,6075104653,1632373683.0,1.0,Giao sai hàng làm mất thêm tiền ship,|
28,1692,10712985878,17944263,"Truyện tranh - DR. STONE ( lẻ tập 1,2,3,4,5,6)",Children's Books,1.0,0.0,89599994.0,m*****p,5515291000,1627487515.0,1.0,Shop có bọc rồi mà vẫn móp hỏng góc như này một người siêu tập truyện như mik nhìn sót lắm nhưng thôi không hoàn vì lỗi do vận chuyển mong shop lần sau đónh gói kĩ hơn nữa,|
52,3140,5190515053,50966696,Sách - [Bản đặc biệt] - Chuyện tình thanh xuân bi hài của tôi quả nhiên là sai lầm 12 - Bìa cứng,Light Novels,4.0,0.0,405088476.0,longtran03,5160455184,1624369826.0,1.0,"giao hàng lâu, chậm . sách bị móp, rách hẳn một góc . 😭😭",|
51,3106,4410334846,15374634,Sách - Ehon Moi Moi (Bìa Mềm),Comics & Manga,1.0,0.0,91724721.0,na_mom_8022,2836677092,1597326474.0,1.0,,|
1,118,7938068724,67201432,Sách - Ehon Kĩ Năng Sống - Miu Bé Nhỏ - Combo 8 quyển (1-6 tuổi) Tặng Miu nhồi bông số lượng có hạn,Comics & Manga,10.0,0.0,51420076.0,uongthuhuyen,4358296137,1616472408.0,1.0,Nhăn tin cho Shop 3 ngày k thèm Tl! Gọi điện thái độ nhân viên  như shit ! Mua hàng rước bực vào mình,|
36,2170,168960399,2921062,Sách Nhà giả kim bìa vàng nn,Classic Literature,3.0,0.0,86471651.0,thaohuonh752k,1119495499,1552973362.0,1.0,Sách móp đầu trên bên phải mình tặng cho bạn thực sự rất ngại vì bị móp,|
12,725,8938795179,403520063,Truyện Lẻ _  Thanh gươm diệt quỷ ( Tập 1 - Tập 23 End ),Comics & Manga,1.0,0.0,79533872.0,vuong20890,6031861852,1631961800.0,1.0,,|
3,181,8001957031,67143793,Sách - Từ Điển Tiếng “Em”,"Health, Fitness & Dieting",5.0,0.0,409004943.0,minhdan051091,4839335009,1621399323.0,1.0,"Shop giao thiếu cho mình 1 cuốn từ điển tiếng em,mình cũng có liên lạc thì shop hết hàng nên sẽ chuyển khoản tiền dư nhưng  do mình không có sài tài khoản nên không chuyển khoản được thì shop nói 5,6 ngày sẽ giao lại cuốn khác nhưng mình đợi hơn 1 tuần vẫn chưa thấy ai giao cho mình",|
57,3430,3333941066,41043630,Sách - Truyện cổ tích hay nhất thế giới - 101 chuyện kể hay nhất về các nàng công chúa (Tập 3),Comics & Manga,2.0,0.0,206424452.0,hong.1947,2494183989,1591341187.0,1.0,,|
3,195,7367436390,90428978,Sách - 130 Bài Ngữ Pháp Tiếng Anh - English Grammar In Use ( Đen Trằng ),Language Learning & Dictionaries,7.0,0.0,309035387.0,t*****9,5901599597,1630986947.0,1.0,Sách chất lượng kém. Khả năng sách in lậu. Shopee cần phải kiểm soát ko bán sách lậu như thế này!,|
11,677,5788150827,77177325,Sách - Combo 3 cuốn Luyện Viết - Tâm thế vào lớp 1 - Quyển 123 (3 cuốn),Education & School,1.0,0.0,170318348.0,kimanhh2303,5398685653,1626411901.0,1.0,Mình có hủy đơn hàng. Mà shop k cho hủy đơn. Cách phụ vụ chán. Aaa,|
2,151,7689463581,242511295,[Mã LIFEB2010 giảm 10% đơn 99k] Truyện Lẻ - DR. STONE ( Tập 1 2 3 4 5 ...) Nxb Kim Đồng,Comics & Manga,1.0,0.0,46959866.0,thaithuy11,5260077780,1625293333.0,1.0,,26*Chất lượng sản phẩm rất kém|29*Đóng gói sản phẩm rất kém|27*Rất không đáng tiền|28*Thời gian giao hàng rất chậm
69,4164,1948263393,51646476,Sách -365 nghề 2 tập,Classic Literature,1.0,0.0,293482214.0,jeidhf,4631189177,1619373863.0,1.0,"Mình đặt 4 cuốn thì 3 cuốn bị móp, 2 cuốn TVT thì không có pc, lần đầu đặt mà cú làm mình thật sự quá thất vọng 😔",|
6,412,13641387,2921062,Sách Ăn dặm không phải cuộc chiến (Có kèm thực đơn ăn dặm),Parenting & Family,5.0,0.0,16789203.0,kiengiangquetoi,616613165,1524567739.0,1.0,Shop phục vụ rất kém,|
4,253,6840196681,42973303,"Sách - Trọn Bộ 3 Cuốn Giáo Trình Destination Grammar & Vocabulary B1, B2 và C1&C2  ( Lẻ Tùy Trọn )",Language Learning & Dictionaries,8.0,1.0,44967074.0,duy5128,4822290645,1621220802.0,1.0,"Giao hàng sai số tiền, đề nghị shoppe hoàn tiền lại vì người vận chuyển tự ý nâng giá tiền lên, tốn xu để trả xong cuối cùng không được. Giao hàng bị rách, lần này chất lượng quá tệ, nếu có thấp hơn 1 sao thì đã cho rồi",27*Rất không đáng tiền
96,5796,6364840577,41482786,Sách - Ong Và Kiến(OK12: Ong và Kiến cùng Bác sĩ; OK14: nhận biết các màu sắc; OK15: nhận biết bên trái và bên phải) -Lẻ,Comics & Manga,5.0,0.0,233363511.0,u9kzcyu8gqc05i4i6jw9ifbe358z,3612800474,1608003069.0,1.0,Shop giao ko đúng sản phẩm,|
1,87,6523201462,90428978,Sách - Tự Học 2000 Từ Vựng Tiếng Anh Theo Chủ Đề Phiên Bản Khổ Nhỏ Dành Cho Người Mới Bắt Đầu - Học Kèm App Online,Language Learning & Dictionaries,4.0,0.0,23144951.0,ledotuongvy01,5343189610,1625983143.0,1.0,,|
68,4088,6944306970,42596095,Sách - Bộ 4 cuốn Truyện đọc trước giờ đi ngủ - Truyện cổ tích đầu đời cho bé - Dành cho trẻ từ độ tuổi 1+,Children's Books,1.0,0.0,134498943.0,liencute93,4212782833,1614913862.0,1.0,Combo 4 quyển mà trong đó có 2 quyển giống nhau.mình đã liên lạc cho shop gửi đổi cho mình.mà nửa tháng nay mình chưa thấy đâu.k tiếc gì tiền nhưng mình không hiểu shop xử lí như nào mà mình nhắc mấy lần chỉ thấy tl xong để đó.không trả được thì nói thẳng luôn,26*Chất lượng sản phẩm rất kém
70,4234,3770239883,43996107,[Mã LT50 giảm 50k đơn 250k] Sách Ehon - Combo 3 cuốn âm thanh - Dành cho trẻ từ 0 - 6 tuổi,Comics & Manga,2.0,0.0,120084485.0,diemthuy2501,4130255723,1613967357.0,1.0,"Mình mua 3 cuốn âm thanh, sao lại giao cho mình 3 cuốn này vậy?",26*Chất lượng sản phẩm rất kém
1,98,1979189065,117535777,Sách bộ luật tố tụng hình sự - NXB lao động,"Politics, Law & Social Sciences",2.0,0.0,55507386.0,gfgljnl,3947881077,1611809183.0,1.0,"Shop gửi đầy đủ nhưng giá ship cao gần bằng nữa giá sách áp mã vẫn chuyển thì không cái nào được mà bực nhất giao hàng nên cho 1 sao ai đời hàng về gần 2 ngày không giao để khác phải qua bưu cục tìm hàng, tìm shipper để đi nhận hàng thế này. Nên cân nhắc đặt hàng",29*Đóng gói sản phẩm rất kém|30*Shop phục vụ rất kém|28*Thời gian giao hàng rất chậm
