2659,[Orange Juice],[Cheese Croissant]
2662,"[Tuile Cookie, Napoleon Cake, Marzipan Cookie]",[Strawberry Cake]
2663,"[Almond Twist, Strawberry Cake]","[Apple Pie, Hot Coffee, Coffee Eclair, Napoleon Cake]"
2668,"[Vanilla Meringue, Almond Bear Claw, Blackberry Tart, Marzipan Cookie]","[Single Espresso, Coffee Eclair, Tuile Cookie]"
2675,"[Opera Cake, Blueberry Danish, Lemon Tart]","[Lemon Cake, Apricot Danish, Cherry Tart]"
2678,"[Truffle Cake, Gongolais Cookie]",[]
2680,[Blackberry Tart],"[Single Espresso, Coffee Eclair]"
2682,"[Tuile Cookie, Almond Bear Claw]",[Marzipan Cookie]
2683,"[Lemon Cake, Lemon Tart]",[]
2684,"[Bottled Water, Apricot Danish, Apple Croissant]","[Cherry Soda, Apple Tart, Apple Danish, Berry Tart, Opera Cake, Cherry Tart]"
2685,"[Opera Cake, Napoleon Cake, Raspberry Lemonade]","[Strawberry Cake, Green Tea, Raspberry Cookie, Lemon Cookie, Lemon Lemonade, Apricot Danish, Cherry Tart]"
2692,"[Lemon Cake, Lemon Tart]",[]
2697,"[Coffee Eclair, Truffle Cake, Gongolais Cookie, Berry Tart]","[Bottled Water, Apple Pie, Blackberry Tart, Almond Twist]"
2698,"[Ganache Cookie, Walnut Cookie, Apricot Croissant]","[Chocolate Tart, Vanilla Frappuccino, Hot Coffee, Blueberry Tart]"
2699,[Gongolais Cookie],[Truffle Cake]
2701,"[Orange Juice, Vanilla Frappuccino, Strawberry Cake, Napoleon Cake]","[Cheese Croissant, Walnut Cookie, Chocolate Tart]"
2711,"[Tuile Cookie, Apricot Croissant, Lemon Tart]","[Lemon Cake, Hot Coffee, Blueberry Tart, Marzipan Cookie]"
2721,"[Hot Coffee, Pecan Tart, Apple Croissant, Raspberry Cookie, Lemon Lemonade, Lemon Tart, Apple Pie]","[Almond Twist, Coffee Eclair, Lemon Cake, Green Tea, Raspberry Lemonade, Lemon Cookie, Cherry Soda, Apple Tart, Apple Danish, Apricot Croissant, Blueberry Tart]"
2723,"[Tuile Cookie, Raspberry Lemonade, Marzipan Cookie]","[Green Tea, Raspberry Cookie, Lemon Cookie, Lemon Lemonade]"
2724,"[Truffle Cake, Gongolais Cookie]",[]
2725,"[Coffee Eclair, Blackberry Tart, Single Espresso]","[Apple Pie, Almond Twist]"
2726,"[Cherry Tart, Vanilla Frappuccino, Opera Cake, Apricot Danish, Lemon Lemonade]","[Green Tea, Raspberry Cookie, Raspberry Lemonade, Lemon Cookie, Walnut Cookie, Chocolate Tart]"
2727,"[Casino Cake, Chocolate Coffee, Chocolate Cake]",[]
2738,"[Coffee Eclair, Almond Twist, Hot Coffee, Apple Pie]","[Apricot Croissant, Blueberry Tart, Blackberry Tart]"
2739,"[Coffee Eclair, Almond Twist, Hot Coffee, Apple Pie]","[Apricot Croissant, Blueberry Tart, Blackberry Tart]"
2748,"[Coffee Eclair, Chocolate Croissant, Casino Cake, Chocolate Coffee, Chocolate Cake, Chocolate Meringue]","[Apple Pie, Blackberry Tart, Almond Twist]"
2750,"[Bottled Water, Berry Tart, Vanilla Eclair, Chocolate Eclair, Raspberry Lemonade]","[Green Tea, Raspberry Cookie, Lemon Cookie, Lemon Lemonade]"
2752,"[Tuile Cookie, Single Espresso, Cheese Croissant]","[Orange Juice, Marzipan Cookie, Blackberry Tart, Coffee Eclair]"
2753,"[Casino Cake, Chocolate Coffee, Chocolate Cake]",[]
2754,"[Almond Twist, Coffee Eclair, Blueberry Tart, Gongolais Cookie, Hot Coffee, Apricot Croissant]","[Truffle Cake, Apple Pie, Blackberry Tart]"
2757,"[Strawberry Cake, Napoleon Cake, Cheese Croissant]",[Orange Juice]
2758,"[Coffee Eclair, Vanilla Meringue, Hot Coffee]","[Apple Pie, Almond Twist, Apricot Croissant, Blueberry Tart, Blackberry Tart]"
2760,"[Tuile Cookie, Marzipan Cookie]",[]
2763,"[Vanilla Frappuccino, Berry Tart, Lemon Cookie]","[Green Tea, Raspberry Cookie, Raspberry Lemonade, Lemon Lemonade, Bottled Water, Walnut Cookie, Chocolate Tart]"
2768,"[Apple Croissant, Apple Danish, Apple Tart]",[Cherry Soda]
2771,"[Blueberry Tart, Hot Coffee, Apricot Croissant]","[Apple Pie, Coffee Eclair, Almond Twist]"
2772,"[Chocolate Croissant, Pecan Tart, Green Tea]","[Raspberry Lemonade, Lemon Cookie, Raspberry Cookie, Lemon Lemonade]"
2774,"[Orange Juice, Walnut Cookie, Lemon Cake, Blackberry Tart, Cheese Croissant, Lemon Tart, Apple Pie]","[Chocolate Tart, Vanilla Frappuccino, Single Espresso, Coffee Eclair, Almond Twist, Hot Coffee]"
2775,"[Vanilla Frappuccino, Walnut Cookie, Chocolate Tart]",[]
2776,"[Strawberry Cake, Chocolate Croissant, Almond Bear Claw, Apple Pie]","[Napoleon Cake, Almond Twist, Hot Coffee, Coffee Eclair]"
2778,"[Almond Bear Claw, Hot Coffee]","[Apple Pie, Apricot Croissant, Coffee Eclair, Almond Twist, Blueberry Tart]"
2780,"[Vanilla Frappuccino, Chocolate Meringue]","[Walnut Cookie, Chocolate Tart]"
2781,"[Vanilla Frappuccino, Walnut Cookie, Chocolate Tart, Cherry Soda]","[Apple Croissant, Apple Tart, Apple Danish]"
2786,"[Chocolate Eclair, Cherry Soda]","[Apple Croissant, Apple Tart, Apple Danish]"
2789,"[Blueberry Tart, Hot Coffee, Pecan Tart, Apricot Croissant]","[Apple Pie, Coffee Eclair, Almond Twist]"
2791,"[Almond Bear Claw, Napoleon Cake, Marzipan Cookie]","[Strawberry Cake, Tuile Cookie]"
2796,"[Almond Twist, Cherry Tart, Blueberry Tart, Almond Bear Claw, Hot Coffee, Apricot Croissant, Lemon Cookie]","[Opera Cake, Apricot Danish, Apple Pie, Coffee Eclair, Green Tea, Raspberry Cookie, Raspberry Lemonade, Lemon Lemonade]"
2797,"[Chocolate Coffee, Chocolate Cake]",[Casino Cake]
2802,"[Vanilla Frappuccino, Walnut Cookie, Chocolate Tart]",[]
2804,"[Almond Croissant, Single Espresso, Raspberry Cookie, Blueberry Danish, Chocolate Cake, Apple Tart]","[Green Tea, Raspberry Lemonade, Lemon Cookie, Lemon Lemonade, Chocolate Coffee, Casino Cake, Apple Danish, Cherry Soda, Apple Croissant, Blackberry Tart, Coffee Eclair]"
2809,"[Vanilla Meringue, Tuile Cookie, Marzipan Cookie]",[]
2811,[Casino Cake],"[Chocolate Coffee, Chocolate Cake]"
2821,"[Coffee Eclair, Orange Juice]","[Cheese Croissant, Apple Pie, Blackberry Tart, Almond Twist]"
2823,"[Cherry Tart, Cheese Croissant, Apple Tart]","[Opera Cake, Apricot Danish, Apple Danish, Cherry Soda, Apple Croissant, Orange Juice]"
2828,"[Coffee Eclair, Almond Twist, Hot Coffee, Apple Pie]","[Apricot Croissant, Blueberry Tart, Blackberry Tart]"
2829,"[Coffee Eclair, Apricot Danish]","[Opera Cake, Cherry Tart, Apple Pie, Blackberry Tart, Almond Twist]"
2833,"[Coffee Eclair, Apricot Danish, Chocolate Eclair, Cherry Soda]","[Apple Croissant, Apple Tart, Apple Danish, Opera Cake, Cherry Tart, Apple Pie, Blackberry Tart, Almond Twist]"
2835,"[Lemon Cake, Opera Cake, Raspberry Cookie, Chocolate Tart]","[Green Tea, Raspberry Lemonade, Lemon Cookie, Lemon Lemonade, Lemon Tart, Walnut Cookie, Vanilla Frappuccino, Apricot Danish, Cherry Tart]"
2840,"[Strawberry Cake, Napoleon Cake, Marzipan Cookie]",[Tuile Cookie]
2842,"[Coffee Eclair, Cherry Tart, Apricot Danish, Blackberry Tart, Raspberry Cookie, Chocolate Meringue]","[Single Espresso, Green Tea, Raspberry Lemonade, Lemon Cookie, Lemon Lemonade, Opera Cake, Apple Pie, Almond Twist]"
2848,"[Strawberry Cake, Chocolate Coffee, Cheese Croissant, Chocolate Cake]","[Casino Cake, Orange Juice, Napoleon Cake]"
2857,"[Truffle Cake, Gongolais Cookie, Cherry Soda]","[Apple Croissant, Apple Tart, Apple Danish]"
2866,"[Tuile Cookie, Casino Cake, Lemon Lemonade]","[Green Tea, Raspberry Cookie, Raspberry Lemonade, Lemon Cookie, Marzipan Cookie, Chocolate Coffee, Chocolate Cake]"
2871,"[Gongolais Cookie, Almond Bear Claw, Hot Coffee, Chocolate Eclair]","[Truffle Cake, Apple Pie, Apricot Croissant, Coffee Eclair, Almond Twist, Blueberry Tart]"
2874,"[Blackberry Tart, Chocolate Eclair, Lemon Tart]","[Lemon Cake, Single Espresso, Coffee Eclair]"
2882,"[Ganache Cookie, Chocolate Tart]","[Walnut Cookie, Vanilla Frappuccino]"
2886,"[Lemon Cake, Apple Croissant, Vanilla Eclair, Apricot Croissant]","[Cherry Soda, Apple Tart, Apple Danish, Lemon Tart, Hot Coffee, Blueberry Tart]"
2888,"[Orange Juice, Almond Croissant, Single Espresso, Apple Tart]","[Apple Danish, Cherry Soda, Apple Croissant, Cheese Croissant, Blackberry Tart, Coffee Eclair]"
2896,"[Opera Cake, Strawberry Cake, Apple Croissant, Napoleon Cake, Chocolate Coffee]","[Chocolate Cake, Casino Cake, Cherry Soda, Apple Tart, Apple Danish, Apricot Danish, Cherry Tart]"
2898,"[Orange Juice, Vanilla Frappuccino, Walnut Cookie, Apricot Danish, Apple Croissant, Chocolate Tart, Chocolate Coffee, Cheese Croissant]","[Chocolate Cake, Casino Cake, Cherry Soda, Apple Tart, Apple Danish, Opera Cake, Cherry Tart]"
2905,"[Coffee Eclair, Opera Cake, Pecan Tart, Blackberry Tart, Raspberry Cookie, Casino Cake, Chocolate Cake, Marzipan Cookie]","[Single Espresso, Green Tea, Raspberry Lemonade, Lemon Cookie, Lemon Lemonade, Chocolate Coffee, Tuile Cookie, Apricot Danish, Cherry Tart, Apple Pie, Almond Twist]"
2907,"[Coffee Eclair, Orange Juice, Apple Pie]","[Almond Twist, Hot Coffee, Cheese Croissant, Blackberry Tart]"
2911,"[Orange Juice, Apricot Tart, Apple Tart]","[Apple Danish, Cherry Soda, Apple Croissant, Cheese Croissant]"
2914,"[Vanilla Frappuccino, Walnut Cookie, Chocolate Tart]",[]
2920,"[Blackberry Tart, Apricot Tart]","[Single Espresso, Coffee Eclair]"
2923,"[Cherry Tart, Tuile Cookie, Truffle Cake, Strawberry Cake, Hot Coffee, Chocolate Eclair]","[Gongolais Cookie, Opera Cake, Apricot Danish, Marzipan Cookie, Napoleon Cake, Apple Pie, Apricot Croissant, Coffee Eclair, Almond Twist, Blueberry Tart]"
2924,"[Apple Croissant, Cherry Soda, Apple Danish, Apple Tart]",[]
2939,"[Strawberry Cake, Napoleon Cake, Apple Tart]","[Apple Danish, Cherry Soda, Apple Croissant]"
2941,"[Vanilla Eclair, Apricot Croissant]","[Hot Coffee, Blueberry Tart]"
2945,"[Almond Tart, Almond Croissant, Hot Coffee, Berry Tart, Apple Croissant, Chocolate Tart]","[Cherry Soda, Apple Tart, Apple Danish, Walnut Cookie, Vanilla Frappuccino, Apple Pie, Apricot Croissant, Coffee Eclair, Almond Twist, Blueberry Tart, Bottled Water]"
2956,"[Almond Twist, Pecan Tart, Chocolate Tart]","[Apple Pie, Hot Coffee, Coffee Eclair, Walnut Cookie, Vanilla Frappuccino]"
2957,"[Pecan Tart, Casino Cake, Raspberry Lemonade, Chocolate Meringue]","[Green Tea, Raspberry Cookie, Lemon Cookie, Lemon Lemonade, Chocolate Coffee, Chocolate Cake]"
2961,"[Truffle Cake, Gongolais Cookie, Chocolate Croissant, Almond Croissant, Napoleon Cake, Apricot Tart, Apple Tart]","[Strawberry Cake, Apple Danish, Cherry Soda, Apple Croissant]"
2962,"[Casino Cake, Chocolate Coffee, Chocolate Cake, Apple Tart]","[Apple Danish, Cherry Soda, Apple Croissant]"
2967,"[Cherry Tart, Tuile Cookie, Gongolais Cookie, Vanilla Eclair, Cherry Soda, Apricot Croissant, Lemon Cookie]","[Truffle Cake, Opera Cake, Apricot Danish, Apple Croissant, Apple Tart, Apple Danish, Hot Coffee, Blueberry Tart, Marzipan Cookie, Green Tea, Raspberry Cookie, Raspberry Lemonade, Lemon Lemonade]"
2971,"[Almond Bear Claw, Napoleon Cake, Chocolate Coffee, Marzipan Cookie]","[Chocolate Cake, Casino Cake, Strawberry Cake, Tuile Cookie]"
2975,"[Strawberry Cake, Napoleon Cake, Lemon Lemonade]","[Green Tea, Raspberry Cookie, Raspberry Lemonade, Lemon Cookie]"
2989,"[Coffee Eclair, Strawberry Cake, Napoleon Cake]","[Apple Pie, Blackberry Tart, Almond Twist]"
2996,"[Apple Croissant, Cherry Soda, Apple Danish, Apple Tart]",[]
2998,"[Coffee Eclair, Bottled Water, Single Espresso]","[Berry Tart, Blackberry Tart, Apple Pie, Almond Twist]"
2999,"[Orange Juice, Blackberry Tart, Raspberry Cookie, Green Tea, Apricot Croissant, Apricot Tart]","[Raspberry Lemonade, Lemon Cookie, Lemon Lemonade, Single Espresso, Coffee Eclair, Hot Coffee, Blueberry Tart, Cheese Croissant]"
3000,"[Orange Juice, Chocolate Tart, Cheese Croissant]","[Walnut Cookie, Vanilla Frappuccino]"
3006,"[Coffee Eclair, Cherry Tart, Ganache Cookie, Opera Cake, Cheese Croissant]","[Apricot Danish, Orange Juice, Apple Pie, Blackberry Tart, Almond Twist]"
3008,"[Cherry Tart, Opera Cake, Apricot Danish, Apple Pie]","[Almond Twist, Hot Coffee, Coffee Eclair]"
3010,"[Cherry Tart, Opera Cake, Apricot Danish]",[]
3013,"[Opera Cake, Napoleon Cake]","[Strawberry Cake, Apricot Danish, Cherry Tart]"
3017,"[Lemon Cake, Raspberry Cookie, Cherry Soda, Lemon Tart, Marzipan Cookie]","[Green Tea, Raspberry Lemonade, Lemon Cookie, Lemon Lemonade, Tuile Cookie, Apple Croissant, Apple Tart, Apple Danish]"
3020,"[Blueberry Tart, Hot Coffee, Apricot Croissant]","[Apple Pie, Coffee Eclair, Almond Twist]"
3022,[Strawberry Cake],[Napoleon Cake]
3025,[Coffee Eclair],"[Apple Pie, Blackberry Tart, Almond Twist]"
3026,"[Bottled Water, Tuile Cookie, Opera Cake, Almond Croissant, Blackberry Tart, Cheese Croissant, Lemon Tart, Marzipan Cookie]","[Lemon Cake, Berry Tart, Single Espresso, Coffee Eclair, Orange Juice, Apricot Danish, Cherry Tart]"
3028,"[Coffee Eclair, Almond Twist, Bottled Water, Hot Coffee, Apple Pie]","[Berry Tart, Apricot Croissant, Blueberry Tart, Blackberry Tart]"
3029,"[Truffle Cake, Gongolais Cookie]",[]
3030,"[Vanilla Frappuccino, Lemon Cake, Cherry Soda, Lemon Tart]","[Apple Croissant, Apple Tart, Apple Danish, Walnut Cookie, Chocolate Tart]"
3032,"[Truffle Cake, Gongolais Cookie]",[]
3037,"[Opera Cake, Raspberry Cookie, Apricot Croissant]","[Green Tea, Raspberry Lemonade, Lemon Cookie, Lemon Lemonade, Hot Coffee, Blueberry Tart, Apricot Danish, Cherry Tart]"
3042,"[Lemon Cake, Lemon Tart]",[]
3043,"[Coffee Eclair, Ganache Cookie, Blackberry Tart, Single Espresso, Chocolate Coffee, Marzipan Cookie]","[Chocolate Cake, Casino Cake, Tuile Cookie, Apple Pie, Almond Twist]"
3045,"[Tuile Cookie, Strawberry Cake]","[Marzipan Cookie, Napoleon Cake]"
3054,"[Almond Twist, Blueberry Tart, Hot Coffee, Apricot Croissant, Lemon Lemonade]","[Green Tea, Raspberry Cookie, Raspberry Lemonade, Lemon Cookie, Apple Pie, Coffee Eclair]"
3058,"[Strawberry Cake, Napoleon Cake]",[]
3059,"[Orange Juice, Almond Tart, Cheese Croissant]",[]
3060,"[Almond Croissant, Pecan Tart, Apple Croissant, Raspberry Cookie, Casino Cake, Chocolate Coffee, Cheese Croissant, Chocolate Cake]","[Green Tea, Raspberry Lemonade, Lemon Cookie, Lemon Lemonade, Cherry Soda, Apple Tart, Apple Danish, Orange Juice]"
3062,"[Raspberry Cookie, Green Tea, Lemon Lemonade, Raspberry Lemonade, Lemon Cookie]",[]
3069,[Ganache Cookie],[]
3071,"[Cherry Tart, Opera Cake, Apricot Danish]",[]
3072,"[Orange Juice, Tuile Cookie, Apricot Tart, Cheese Croissant]",[Marzipan Cookie]
3073,"[Cherry Tart, Vanilla Meringue, Apricot Danish]",[Opera Cake]
3076,"[Cherry Tart, Lemon Cake, Opera Cake, Apricot Danish]",[Lemon Tart]
3083,"[Almond Twist, Napoleon Cake, Marzipan Cookie]","[Strawberry Cake, Tuile Cookie, Apple Pie, Hot Coffee, Coffee Eclair]"
3087,"[Orange Juice, Walnut Cookie, Raspberry Cookie, Chocolate Coffee]","[Chocolate Cake, Casino Cake, Green Tea, Raspberry Lemonade, Lemon Cookie, Lemon Lemonade, Chocolate Tart, Vanilla Frappuccino, Cheese Croissant]"
3089,"[Bottled Water, Berry Tart]",[]
3095,"[Casino Cake, Chocolate Coffee, Chocolate Cake]",[]
3098,"[Casino Cake, Chocolate Coffee, Chocolate Cake]",[]
3104,"[Cherry Tart, Opera Cake, Apricot Danish]",[]
3105,"[Coffee Eclair, Blueberry Tart, Lemon Cake]","[Lemon Tart, Hot Coffee, Apricot Croissant, Apple Pie, Blackberry Tart, Almond Twist]"
3108,[Orange Juice],[Cheese Croissant]
3111,"[Coffee Eclair, Cherry Tart, Cherry Soda, Chocolate Cake]","[Chocolate Coffee, Casino Cake, Opera Cake, Apricot Danish, Apple Croissant, Apple Tart, Apple Danish, Apple Pie, Blackberry Tart, Almond Twist]"
3116,"[Orange Juice, Cheese Croissant]",[]
3121,"[Coffee Eclair, Vanilla Frappuccino, Chocolate Tart]","[Walnut Cookie, Apple Pie, Blackberry Tart, Almond Twist]"
3123,"[Strawberry Cake, Napoleon Cake]",[]
3124,"[Blueberry Tart, Walnut Cookie, Apricot Croissant]","[Chocolate Tart, Vanilla Frappuccino, Hot Coffee]"
3125,"[Apple Croissant, Cherry Soda, Apple Danish, Apple Tart]",[]
3127,"[Orange Juice, Opera Cake, Apricot Croissant, Cheese Croissant]","[Hot Coffee, Blueberry Tart, Apricot Danish, Cherry Tart]"
3132,"[Almond Croissant, Hot Coffee, Vanilla Eclair, Apricot Croissant]","[Blueberry Tart, Apple Pie, Coffee Eclair, Almond Twist]"
3133,"[Cherry Tart, Blueberry Tart, Vanilla Frappuccino, Opera Cake, Chocolate Tart, Raspberry Lemonade]","[Walnut Cookie, Apricot Danish, Green Tea, Raspberry Cookie, Lemon Cookie, Lemon Lemonade, Hot Coffee, Apricot Croissant]"
3140,"[Coffee Eclair, Almond Twist, Hot Coffee, Apple Pie]","[Apricot Croissant, Blueberry Tart, Blackberry Tart]"
3144,[Truffle Cake],[Gongolais Cookie]
3147,"[Casino Cake, Chocolate Coffee, Apple Pie]","[Chocolate Cake, Almond Twist, Hot Coffee, Coffee Eclair]"
3149,"[Orange Juice, Vanilla Frappuccino, Truffle Cake, Blueberry Danish]","[Gongolais Cookie, Cheese Croissant, Walnut Cookie, Chocolate Tart]"
3151,"[Blueberry Tart, Vanilla Frappuccino, Walnut Cookie, Opera Cake, Chocolate Tart, Lemon Lemonade]","[Green Tea, Raspberry Cookie, Raspberry Lemonade, Lemon Cookie, Apricot Danish, Cherry Tart, Hot Coffee, Apricot Croissant]"
3152,"[Vanilla Frappuccino, Raspberry Cookie, Apricot Croissant]","[Green Tea, Raspberry Lemonade, Lemon Cookie, Lemon Lemonade, Hot Coffee, Blueberry Tart, Walnut Cookie, Chocolate Tart]"
3155,"[Opera Cake, Lemon Tart]","[Lemon Cake, Apricot Danish, Cherry Tart]"
3162,"[Green Tea, Vanilla Eclair, Lemon Lemonade, Raspberry Cookie]","[Raspberry Lemonade, Lemon Cookie]"
3166,"[Cherry Tart, Opera Cake, Apricot Danish, Blackberry Tart, Vanilla Eclair]","[Single Espresso, Coffee Eclair]"
3171,"[Orange Juice, Cheese Croissant]",[]
3172,"[Casino Cake, Blueberry Danish, Chocolate Coffee, Chocolate Cake, Apple Danish]","[Apple Tart, Cherry Soda, Apple Croissant]"
3173,"[Walnut Cookie, Chocolate Coffee, Cheese Croissant]","[Chocolate Cake, Casino Cake, Chocolate Tart, Vanilla Frappuccino, Orange Juice]"
3175,"[Orange Juice, Cheese Croissant]",[]
3179,"[Almond Tart, Vanilla Frappuccino, Opera Cake, Almond Bear Claw, Strawberry Cake]","[Napoleon Cake, Apricot Danish, Cherry Tart, Walnut Cookie, Chocolate Tart]"
3180,[Napoleon Cake],[Strawberry Cake]
3183,"[Almond Twist, Lemon Cake, Chocolate Croissant, Apple Pie, Marzipan Cookie, Chocolate Meringue]","[Lemon Tart, Tuile Cookie, Hot Coffee, Coffee Eclair]"
3184,"[Tuile Cookie, Opera Cake, Marzipan Cookie]","[Apricot Danish, Cherry Tart]"
3192,"[Chocolate Croissant, Blackberry Tart, Raspberry Cookie, Green Tea, Lemon Lemonade, Raspberry Lemonade, Lemon Cookie, Apple Pie]","[Single Espresso, Coffee Eclair, Almond Twist, Hot Coffee]"
3196,"[Blueberry Tart, Vanilla Frappuccino, Casino Cake, Cheese Croissant]","[Orange Juice, Chocolate Coffee, Chocolate Cake, Hot Coffee, Apricot Croissant, Walnut Cookie, Chocolate Tart]"
3197,"[Ganache Cookie, Vanilla Eclair, Apricot Croissant, Raspberry Lemonade]","[Hot Coffee, Blueberry Tart, Green Tea, Raspberry Cookie, Lemon Cookie, Lemon Lemonade]"
3198,"[Vanilla Frappuccino, Truffle Cake, Gongolais Cookie]","[Walnut Cookie, Chocolate Tart]"
3200,"[Ganache Cookie, Opera Cake, Casino Cake]","[Chocolate Coffee, Chocolate Cake, Apricot Danish, Cherry Tart]"
3206,"[Vanilla Eclair, Chocolate Meringue]",[]
3207,"[Strawberry Cake, Blackberry Tart, Napoleon Cake]","[Single Espresso, Coffee Eclair]"
3208,"[Tuile Cookie, Pecan Tart, Single Espresso, Chocolate Coffee]","[Chocolate Cake, Casino Cake, Marzipan Cookie, Blackberry Tart, Coffee Eclair]"
3210,"[Single Espresso, Lemon Lemonade, Apricot Tart, Marzipan Cookie]","[Green Tea, Raspberry Cookie, Raspberry Lemonade, Lemon Cookie, Tuile Cookie, Blackberry Tart, Coffee Eclair]"
3211,"[Lemon Cake, Lemon Tart, Cheese Croissant]",[Orange Juice]
3213,"[Hot Coffee, Pecan Tart, Single Espresso, Apple Pie]","[Almond Twist, Coffee Eclair, Apricot Croissant, Blueberry Tart, Blackberry Tart]"
3216,"[Lemon Cake, Lemon Tart]",[]
3220,"[Blueberry Tart, Strawberry Cake, Vanilla Eclair, Apricot Croissant, Apple Danish]","[Hot Coffee, Napoleon Cake, Apple Tart, Cherry Soda, Apple Croissant]"
3222,"[Ganache Cookie, Lemon Cookie, Marzipan Cookie]","[Tuile Cookie, Green Tea, Raspberry Cookie, Raspberry Lemonade, Lemon Lemonade]"
3226,"[Almond Twist, Vanilla Frappuccino, Blackberry Tart, Lemon Lemonade]","[Green Tea, Raspberry Cookie, Raspberry Lemonade, Lemon Cookie, Single Espresso, Coffee Eclair, Apple Pie, Hot Coffee, Walnut Cookie, Chocolate Tart]"
3228,"[Walnut Cookie, Berry Tart]","[Chocolate Tart, Vanilla Frappuccino, Bottled Water]"
3231,"[Coffee Eclair, Pecan Tart, Napoleon Cake, Casino Cake, Chocolate Coffee, Chocolate Cake]","[Strawberry Cake, Apple Pie, Blackberry Tart, Almond Twist]"
3234,"[Blueberry Tart, Hot Coffee, Vanilla Eclair, Green Tea, Apricot Tart]","[Apricot Croissant, Apple Pie, Coffee Eclair, Almond Twist, Raspberry Lemonade, Lemon Cookie, Raspberry Cookie, Lemon Lemonade]"
3235,"[Almond Twist, Hot Coffee, Lemon Tart]","[Lemon Cake, Apple Pie, Coffee Eclair, Apricot Croissant, Blueberry Tart]"
3239,"[Vanilla Meringue, Lemon Cake, Lemon Tart]",[]
3240,"[Blueberry Tart, Apricot Croissant]",[Hot Coffee]
3242,"[Vanilla Frappuccino, Chocolate Tart]",[Walnut Cookie]
3244,"[Walnut Cookie, Berry Tart, Lemon Lemonade, Apricot Croissant]","[Chocolate Tart, Vanilla Frappuccino, Green Tea, Raspberry Cookie, Raspberry Lemonade, Lemon Cookie, Hot Coffee, Blueberry Tart, Bottled Water]"
3252,"[Raspberry Cookie, Green Tea, Lemon Lemonade, Raspberry Lemonade, Lemon Cookie]",[]
3258,"[Blueberry Tart, Bottled Water, Apricot Danish, Berry Tart, Marzipan Cookie]","[Tuile Cookie, Opera Cake, Cherry Tart, Hot Coffee, Apricot Croissant]"
3260,"[Strawberry Cake, Napoleon Cake, Green Tea, Chocolate Meringue]","[Raspberry Lemonade, Lemon Cookie, Raspberry Cookie, Lemon Lemonade]"
3261,"[Coffee Eclair, Tuile Cookie, Chocolate Tart, Apricot Croissant, Marzipan Cookie]","[Hot Coffee, Blueberry Tart, Walnut Cookie, Vanilla Frappuccino, Apple Pie, Blackberry Tart, Almond Twist]"
3264,"[Almond Tart, Vanilla Frappuccino, Pecan Tart, Chocolate Cake]","[Chocolate Coffee, Casino Cake, Walnut Cookie, Chocolate Tart]"
3270,"[Blueberry Tart, Hot Coffee, Apricot Croissant]","[Apple Pie, Coffee Eclair, Almond Twist]"
3272,"[Coffee Eclair, Almond Twist, Raspberry Cookie, Apple Pie]","[Green Tea, Raspberry Lemonade, Lemon Cookie, Lemon Lemonade, Hot Coffee, Blackberry Tart]"
3276,"[Lemon Cake, Lemon Tart]",[]
3279,[Chocolate Croissant],[]
3282,"[Vanilla Frappuccino, Walnut Cookie, Chocolate Croissant, Chocolate Tart]",[]
3283,"[Vanilla Meringue, Walnut Cookie, Berry Tart]","[Chocolate Tart, Vanilla Frappuccino, Bottled Water]"
3284,"[Vanilla Frappuccino, Walnut Cookie, Hot Coffee, Chocolate Tart]","[Apple Pie, Apricot Croissant, Coffee Eclair, Almond Twist, Blueberry Tart]"
3287,"[Orange Juice, Cheese Croissant]",[]
3293,"[Lemon Cake, Opera Cake, Lemon Tart]","[Apricot Danish, Cherry Tart]"
3296,"[Raspberry Cookie, Green Tea, Lemon Lemonade, Raspberry Lemonade, Lemon Cookie]",[]
3306,"[Tuile Cookie, Napoleon Cake, Raspberry Cookie, Cheese Croissant, Chocolate Meringue]","[Green Tea, Raspberry Lemonade, Lemon Cookie, Lemon Lemonade, Strawberry Cake, Orange Juice, Marzipan Cookie]"
3313,"[Vanilla Frappuccino, Chocolate Meringue]","[Walnut Cookie, Chocolate Tart]"
3325,"[Ganache Cookie, Strawberry Cake, Napoleon Cake]",[]
3328,"[Coffee Eclair, Blackberry Tart, Single Espresso]","[Apple Pie, Almond Twist]"
3336,"[Strawberry Cake, Chocolate Croissant, Green Tea, Casino Cake, Lemon Lemonade]","[Raspberry Cookie, Raspberry Lemonade, Lemon Cookie, Napoleon Cake, Chocolate Coffee, Chocolate Cake]"
3346,"[Cherry Tart, Ganache Cookie, Raspberry Cookie, Marzipan Cookie]","[Green Tea, Raspberry Lemonade, Lemon Cookie, Lemon Lemonade, Opera Cake, Apricot Danish, Tuile Cookie]"
3349,"[Gongolais Cookie, Chocolate Tart, Raspberry Lemonade, Lemon Cookie, Apple Tart]","[Truffle Cake, Apple Danish, Cherry Soda, Apple Croissant, Green Tea, Raspberry Cookie, Lemon Lemonade, Walnut Cookie, Vanilla Frappuccino]"
3352,"[Blueberry Tart, Almond Bear Claw, Apricot Croissant]",[Hot Coffee]
3353,[Chocolate Tart],"[Walnut Cookie, Vanilla Frappuccino]"
3359,"[Chocolate Croissant, Raspberry Lemonade, Apple Danish]","[Green Tea, Raspberry Cookie, Lemon Cookie, Lemon Lemonade, Apple Tart, Cherry Soda, Apple Croissant]"
3370,"[Orange Juice, Almond Croissant]",[Cheese Croissant]
