19112,"[Blueberry Tart, Chocolate Croissant, Berry Tart, Single Espresso, Chocolate Tart]","[Walnut Cookie, Vanilla Frappuccino, Bottled Water, Hot Coffee, Apricot Croissant, Blackberry Tart, Coffee Eclair]"
19117,"[Bottled Water, Gongolais Cookie, Berry Tart]",[Truffle Cake]
19130,"[Almond Tart, Gongolais Cookie, Vanilla Eclair, Apricot Croissant]","[Truffle Cake, Hot Coffee, Blueberry Tart]"
19132,"[Single Espresso, Chocolate Cake]","[Chocolate Coffee, Casino Cake, Blackberry Tart, Coffee Eclair]"
19140,"[Vanilla Frappuccino, Opera Cake, Marzipan Cookie]","[Tuile Cookie, Apricot Danish, Cherry Tart, Walnut Cookie, Chocolate Tart]"
19146,"[Berry Tart, Pecan Tart, Chocolate Eclair, Cherry Soda, Lemon Tart]","[Lemon Cake, Apple Croissant, Apple Tart, Apple Danish, Bottled Water]"
19150,"[Vanilla Frappuccino, Walnut Cookie, Chocolate Tart, Chocolate Coffee, Lemon Tart, Chocolate Meringue]","[Lemon Cake, Chocolate Cake, Casino Cake]"
19154,"[Orange Juice, Chocolate Croissant]",[Cheese Croissant]
19155,"[Vanilla Frappuccino, Truffle Cake, Chocolate Tart]","[Walnut Cookie, Gongolais Cookie]"
19159,"[Orange Juice, Vanilla Meringue, Tuile Cookie, Apricot Danish, Chocolate Tart, Lemon Cookie]","[Marzipan Cookie, Cheese Croissant, Walnut Cookie, Vanilla Frappuccino, Green Tea, Raspberry Cookie, Raspberry Lemonade, Lemon Lemonade, Opera Cake, Cherry Tart]"
19160,"[Raspberry Cookie, Green Tea, Lemon Lemonade, Raspberry Lemonade, Chocolate Coffee, Lemon Cookie]","[Chocolate Cake, Casino Cake]"
19166,"[Blueberry Tart, Berry Tart, Napoleon Cake, Green Tea, Casino Cake, Cherry Soda, Marzipan Cookie, Apple Tart]","[Apple Croissant, Apple Danish, Strawberry Cake, Tuile Cookie, Chocolate Coffee, Chocolate Cake, Bottled Water, Raspberry Lemonade, Lemon Cookie, Raspberry Cookie, Lemon Lemonade, Hot Coffee, Apricot Croissant]"
19175,"[Truffle Cake, Gongolais Cookie, Chocolate Meringue]",[]
19176,"[Strawberry Cake, Napoleon Cake, Apricot Tart]",[]
19177,"[Orange Juice, Vanilla Frappuccino, Tuile Cookie, Almond Croissant, Hot Coffee, Napoleon Cake, Chocolate Coffee]","[Chocolate Cake, Casino Cake, Strawberry Cake, Marzipan Cookie, Cheese Croissant, Apple Pie, Apricot Croissant, Coffee Eclair, Almond Twist, Blueberry Tart, Walnut Cookie, Chocolate Tart]"
19181,"[Tuile Cookie, Berry Tart, Cheese Croissant, Apple Tart]","[Apple Danish, Cherry Soda, Apple Croissant, Orange Juice, Marzipan Cookie, Bottled Water]"
19184,"[Tuile Cookie, Blueberry Danish, Apple Tart]","[Apple Danish, Cherry Soda, Apple Croissant, Marzipan Cookie]"
19190,"[Blueberry Tart, Apricot Croissant, Lemon Cookie]","[Hot Coffee, Green Tea, Raspberry Cookie, Raspberry Lemonade, Lemon Lemonade]"
19195,"[Raspberry Cookie, Green Tea, Lemon Lemonade, Raspberry Lemonade, Lemon Cookie]",[]
19203,"[Orange Juice, Lemon Cake, Gongolais Cookie, Almond Croissant, Lemon Tart]","[Truffle Cake, Cheese Croissant]"
19210,"[Cherry Tart, Walnut Cookie, Opera Cake, Apricot Danish, Single Espresso, Chocolate Tart, Apple Tart]","[Vanilla Frappuccino, Apple Danish, Cherry Soda, Apple Croissant, Blackberry Tart, Coffee Eclair]"
19222,"[Orange Juice, Almond Tart, Ganache Cookie, Cheese Croissant]",[]
19227,"[Tuile Cookie, Napoleon Cake, Chocolate Cake, Marzipan Cookie]","[Chocolate Coffee, Casino Cake, Strawberry Cake]"
19229,"[Truffle Cake, Blackberry Tart, Single Espresso]","[Coffee Eclair, Gongolais Cookie]"
19232,"[Orange Juice, Vanilla Meringue, Green Tea]","[Cheese Croissant, Raspberry Lemonade, Lemon Cookie, Raspberry Cookie, Lemon Lemonade]"
19236,"[Lemon Cake, Chocolate Meringue]",[Lemon Tart]
19237,"[Blueberry Tart, Hot Coffee, Apricot Croissant]","[Apple Pie, Coffee Eclair, Almond Twist]"
19240,"[Casino Cake, Chocolate Coffee, Chocolate Cake]",[]
19247,"[Gongolais Cookie, Hot Coffee, Single Espresso]","[Truffle Cake, Apple Pie, Apricot Croissant, Coffee Eclair, Almond Twist, Blueberry Tart, Blackberry Tart]"
19249,"[Tuile Cookie, Casino Cake, Apricot Croissant]","[Hot Coffee, Blueberry Tart, Marzipan Cookie, Chocolate Coffee, Chocolate Cake]"
19259,"[Cherry Tart, Apricot Danish, Cheese Croissant]","[Opera Cake, Orange Juice]"
19260,"[Raspberry Lemonade, Chocolate Meringue]","[Green Tea, Raspberry Cookie, Lemon Cookie, Lemon Lemonade]"
19261,"[Cherry Tart, Vanilla Eclair, Lemon Cookie]","[Opera Cake, Apricot Danish, Green Tea, Raspberry Cookie, Raspberry Lemonade, Lemon Lemonade]"
19263,"[Truffle Cake, Gongolais Cookie, Chocolate Coffee]","[Chocolate Cake, Casino Cake]"
19269,"[Coffee Eclair, Almond Twist, Hot Coffee, Lemon Tart, Apple Pie]","[Lemon Cake, Apricot Croissant, Blueberry Tart, Blackberry Tart]"
19270,"[Blueberry Tart, Ganache Cookie, Single Espresso]","[Hot Coffee, Apricot Croissant, Blackberry Tart, Coffee Eclair]"
19272,"[Tuile Cookie, Raspberry Cookie, Marzipan Cookie]","[Green Tea, Raspberry Lemonade, Lemon Cookie, Lemon Lemonade]"
19273,"[Blueberry Tart, Orange Juice, Lemon Cake, Hot Coffee, Apricot Croissant]","[Lemon Tart, Cheese Croissant, Apple Pie, Coffee Eclair, Almond Twist]"
19275,"[Vanilla Frappuccino, Walnut Cookie, Almond Bear Claw, Chocolate Tart]",[]
19279,"[Blueberry Tart, Orange Juice, Almond Croissant, Apricot Danish, Apricot Croissant]","[Hot Coffee, Cheese Croissant, Opera Cake, Cherry Tart]"
19280,"[Cherry Tart, Apricot Danish]",[Opera Cake]
19283,"[Coffee Eclair, Vanilla Meringue, Blackberry Tart, Single Espresso, Chocolate Tart, Cherry Soda]","[Apple Croissant, Apple Tart, Apple Danish, Walnut Cookie, Vanilla Frappuccino, Apple Pie, Almond Twist]"
19285,"[Coffee Eclair, Vanilla Frappuccino, Pecan Tart, Raspberry Cookie]","[Green Tea, Raspberry Lemonade, Lemon Cookie, Lemon Lemonade, Walnut Cookie, Chocolate Tart, Apple Pie, Blackberry Tart, Almond Twist]"
19286,"[Orange Juice, Cheese Croissant]",[]
19288,"[Orange Juice, Lemon Cake, Gongolais Cookie, Apple Croissant, Chocolate Tart, Apple Pie]","[Truffle Cake, Cherry Soda, Apple Tart, Apple Danish, Lemon Tart, Cheese Croissant, Walnut Cookie, Vanilla Frappuccino, Almond Twist, Hot Coffee, Coffee Eclair]"
19289,"[Lemon Cake, Casino Cake, Chocolate Coffee, Chocolate Cake]",[Lemon Tart]
19291,"[Bottled Water, Vanilla Frappuccino, Berry Tart, Cherry Soda]","[Apple Croissant, Apple Tart, Apple Danish, Walnut Cookie, Chocolate Tart]"
19299,"[Blueberry Danish, Apple Tart]","[Apple Danish, Cherry Soda, Apple Croissant]"
19300,"[Lemon Cake, Casino Cake, Lemon Lemonade, Chocolate Cake]","[Green Tea, Raspberry Cookie, Raspberry Lemonade, Lemon Cookie, Chocolate Coffee, Lemon Tart]"
19303,"[Cherry Tart, Opera Cake, Apricot Danish]",[]
19307,"[Almond Twist, Tuile Cookie, Berry Tart, Blackberry Tart, Cheese Croissant, Marzipan Cookie]","[Single Espresso, Coffee Eclair, Orange Juice, Apple Pie, Hot Coffee, Bottled Water]"
19310,"[Vanilla Frappuccino, Walnut Cookie, Napoleon Cake, Apple Pie]","[Chocolate Tart, Strawberry Cake, Almond Twist, Hot Coffee, Coffee Eclair]"
19318,"[Blueberry Tart, Tuile Cookie, Pecan Tart, Chocolate Eclair, Chocolate Coffee]","[Chocolate Cake, Casino Cake, Marzipan Cookie, Hot Coffee, Apricot Croissant]"
19320,"[Lemon Cake, Lemon Tart]",[]
19341,"[Strawberry Cake, Napoleon Cake, Apricot Croissant]","[Hot Coffee, Blueberry Tart]"
19347,"[Bottled Water, Gongolais Cookie]","[Truffle Cake, Berry Tart]"
19350,"[Apple Danish, Tuile Cookie, Apple Croissant, Chocolate Meringue, Apple Tart]","[Cherry Soda, Marzipan Cookie]"
19353,"[Cherry Tart, Lemon Cake, Vanilla Eclair, Lemon Tart]","[Opera Cake, Apricot Danish]"
19362,"[Orange Juice, Cheese Croissant]",[]
19369,"[Orange Juice, Bottled Water, Almond Tart, Almond Croissant, Raspberry Lemonade, Apricot Tart]","[Berry Tart, Green Tea, Raspberry Cookie, Lemon Cookie, Lemon Lemonade, Cheese Croissant]"
19378,"[Orange Juice, Blueberry Tart, Strawberry Cake, Single Espresso]","[Napoleon Cake, Cheese Croissant, Hot Coffee, Apricot Croissant, Blackberry Tart, Coffee Eclair]"
19382,"[Cherry Tart, Tuile Cookie, Strawberry Cake, Single Espresso, Chocolate Eclair, Apple Pie, Chocolate Cake, Marzipan Cookie]","[Chocolate Coffee, Casino Cake, Opera Cake, Apricot Danish, Napoleon Cake, Almond Twist, Hot Coffee, Coffee Eclair, Blackberry Tart]"
19383,"[Bottled Water, Chocolate Croissant, Apricot Danish]","[Berry Tart, Opera Cake, Cherry Tart]"
19388,"[Tuile Cookie, Gongolais Cookie, Opera Cake, Blueberry Danish, Marzipan Cookie]","[Truffle Cake, Apricot Danish, Cherry Tart]"
19390,"[Opera Cake, Chocolate Cake]","[Chocolate Coffee, Casino Cake, Apricot Danish, Cherry Tart]"
19392,"[Tuile Cookie, Marzipan Cookie]",[]
19393,"[Almond Twist, Blueberry Tart, Almond Bear Claw, Apricot Danish, Apricot Croissant, Marzipan Cookie]","[Tuile Cookie, Hot Coffee, Apple Pie, Coffee Eclair, Opera Cake, Cherry Tart]"
19394,"[Chocolate Croissant, Apple Tart]","[Apple Danish, Cherry Soda, Apple Croissant]"
19397,"[Coffee Eclair, Cherry Tart, Opera Cake, Apricot Danish, Pecan Tart, Single Espresso]","[Blackberry Tart, Apple Pie, Almond Twist]"
19398,"[Coffee Eclair, Almond Twist, Hot Coffee, Apple Pie]","[Apricot Croissant, Blueberry Tart, Blackberry Tart]"
19399,"[Strawberry Cake, Napoleon Cake, Chocolate Eclair, Marzipan Cookie]",[Tuile Cookie]
19402,"[Coffee Eclair, Blackberry Tart, Single Espresso]","[Apple Pie, Almond Twist]"
19403,"[Coffee Eclair, Blueberry Tart, Vanilla Eclair, Apricot Croissant]","[Hot Coffee, Apple Pie, Blackberry Tart, Almond Twist]"
19407,"[Vanilla Frappuccino, Almond Bear Claw, Almond Croissant, Napoleon Cake, Apricot Tart, Marzipan Cookie]","[Strawberry Cake, Tuile Cookie, Walnut Cookie, Chocolate Tart]"
19409,"[Blueberry Tart, Lemon Tart]","[Lemon Cake, Hot Coffee, Apricot Croissant]"
19412,"[Orange Juice, Bottled Water, Opera Cake, Cheese Croissant]","[Berry Tart, Apricot Danish, Cherry Tart]"
19433,"[Ganache Cookie, Raspberry Cookie, Apple Pie]","[Green Tea, Raspberry Lemonade, Lemon Cookie, Lemon Lemonade, Almond Twist, Hot Coffee, Coffee Eclair]"
19436,"[Coffee Eclair, Bottled Water, Walnut Cookie, Vanilla Eclair, Casino Cake]","[Chocolate Tart, Vanilla Frappuccino, Berry Tart, Chocolate Coffee, Chocolate Cake, Apple Pie, Blackberry Tart, Almond Twist]"
19441,"[Apricot Danish, Apple Croissant, Single Espresso, Marzipan Cookie]","[Cherry Soda, Apple Tart, Apple Danish, Tuile Cookie, Opera Cake, Cherry Tart, Blackberry Tart, Coffee Eclair]"
19442,"[Orange Juice, Chocolate Eclair, Blueberry Danish, Cheese Croissant, Lemon Tart, Marzipan Cookie]","[Lemon Cake, Tuile Cookie]"
19449,[Tuile Cookie],[Marzipan Cookie]
19453,"[Coffee Eclair, Vanilla Meringue, Green Tea, Casino Cake]","[Chocolate Coffee, Chocolate Cake, Raspberry Lemonade, Lemon Cookie, Raspberry Cookie, Lemon Lemonade, Apple Pie, Blackberry Tart, Almond Twist]"
19457,"[Truffle Cake, Gongolais Cookie, Chocolate Croissant, Green Tea, Apricot Tart]","[Raspberry Lemonade, Lemon Cookie, Raspberry Cookie, Lemon Lemonade]"
19458,"[Bottled Water, Tuile Cookie]","[Berry Tart, Marzipan Cookie]"
19464,"[Bottled Water, Almond Croissant, Berry Tart]",[]
19475,"[Almond Bear Claw, Hot Coffee, Berry Tart]","[Apple Pie, Apricot Croissant, Coffee Eclair, Almond Twist, Blueberry Tart, Bottled Water]"
19478,"[Apple Croissant, Cherry Soda, Apple Danish, Apple Tart]",[]
19479,"[Vanilla Frappuccino, Walnut Cookie, Chocolate Tart]",[]
19487,"[Vanilla Frappuccino, Walnut Cookie, Ganache Cookie, Apple Croissant, Chocolate Tart]","[Cherry Soda, Apple Tart, Apple Danish]"
19488,"[Orange Juice, Berry Tart, Pecan Tart, Cheese Croissant]",[Bottled Water]
19489,"[Coffee Eclair, Truffle Cake]","[Gongolais Cookie, Apple Pie, Blackberry Tart, Almond Twist]"
19494,"[Bottled Water, Ganache Cookie, Berry Tart, Blueberry Danish]",[]
19498,"[Blueberry Tart, Hot Coffee, Apricot Croissant]","[Apple Pie, Coffee Eclair, Almond Twist]"
19500,"[Bottled Water, Walnut Cookie, Berry Tart, Vanilla Eclair]","[Chocolate Tart, Vanilla Frappuccino]"
19502,"[Almond Tart, Apricot Tart, Chocolate Cake]","[Chocolate Coffee, Casino Cake]"
19503,"[Strawberry Cake, Napoleon Cake]",[]
19504,"[Truffle Cake, Gongolais Cookie, Berry Tart]",[Bottled Water]
19506,"[Chocolate Meringue, Tuile Cookie, Opera Cake, Vanilla Eclair, Blueberry Danish, Apricot Croissant, Marzipan Cookie, Apple Tart]","[Apple Danish, Cherry Soda, Apple Croissant, Hot Coffee, Blueberry Tart, Apricot Danish, Cherry Tart]"
19512,"[Coffee Eclair, Bottled Water, Blackberry Tart, Single Espresso, Casino Cake]","[Berry Tart, Chocolate Coffee, Chocolate Cake, Apple Pie, Almond Twist]"
19513,"[Orange Juice, Apple Croissant, Napoleon Cake, Apricot Croissant, Cheese Croissant]","[Cherry Soda, Apple Tart, Apple Danish, Strawberry Cake, Hot Coffee, Blueberry Tart]"
19519,"[Walnut Cookie, Opera Cake, Casino Cake]","[Chocolate Tart, Vanilla Frappuccino, Chocolate Coffee, Chocolate Cake, Apricot Danish, Cherry Tart]"
19524,"[Coffee Eclair, Almond Twist, Hot Coffee, Apple Pie]","[Apricot Croissant, Blueberry Tart, Blackberry Tart]"
19534,"[Hot Coffee, Vanilla Eclair]","[Apple Pie, Apricot Croissant, Coffee Eclair, Almond Twist, Blueberry Tart]"
19538,"[Lemon Cake, Lemon Tart, Apple Pie]","[Almond Twist, Hot Coffee, Coffee Eclair]"
19540,"[Casino Cake, Chocolate Coffee, Chocolate Cake]",[]
19548,"[Almond Twist, Blackberry Tart, Chocolate Cake]","[Chocolate Coffee, Casino Cake, Single Espresso, Coffee Eclair, Apple Pie, Hot Coffee]"
19550,"[Coffee Eclair, Almond Twist, Hot Coffee, Apple Pie]","[Apricot Croissant, Blueberry Tart, Blackberry Tart]"
19551,"[Tuile Cookie, Apple Pie, Marzipan Cookie, Chocolate Meringue]","[Almond Twist, Hot Coffee, Coffee Eclair]"
19560,"[Walnut Cookie, Casino Cake, Lemon Cookie, Apple Tart]","[Chocolate Tart, Vanilla Frappuccino, Apple Danish, Cherry Soda, Apple Croissant, Chocolate Coffee, Chocolate Cake, Green Tea, Raspberry Cookie, Raspberry Lemonade, Lemon Lemonade]"
19566,"[Coffee Eclair, Strawberry Cake, Almond Croissant]","[Napoleon Cake, Apple Pie, Blackberry Tart, Almond Twist]"
19570,"[Tuile Cookie, Marzipan Cookie]",[]
19583,"[Cherry Tart, Apricot Danish, Raspberry Lemonade]","[Opera Cake, Green Tea, Raspberry Cookie, Lemon Cookie, Lemon Lemonade]"
19584,"[Apple Croissant, Cherry Soda, Apple Danish, Apple Tart]",[]
19586,"[Vanilla Meringue, Apple Danish]","[Apple Tart, Cherry Soda, Apple Croissant]"
19587,"[Tuile Cookie, Strawberry Cake, Pecan Tart, Raspberry Cookie, Cherry Soda, Raspberry Lemonade, Marzipan Cookie]","[Green Tea, Lemon Cookie, Lemon Lemonade, Apple Croissant, Apple Tart, Apple Danish, Napoleon Cake]"
19592,"[Orange Juice, Cheese Croissant]",[]
19594,"[Vanilla Frappuccino, Walnut Cookie, Chocolate Tart]",[]
19605,"[Lemon Cake, Lemon Tart]",[]
19607,"[Coffee Eclair, Almond Twist, Hot Coffee, Apple Pie]","[Apricot Croissant, Blueberry Tart, Blackberry Tart]"
19610,"[Coffee Eclair, Almond Twist, Hot Coffee, Casino Cake, Lemon Lemonade, Apple Pie, Chocolate Cake]","[Green Tea, Raspberry Cookie, Raspberry Lemonade, Lemon Cookie, Chocolate Coffee, Apricot Croissant, Blueberry Tart, Blackberry Tart]"
19615,"[Bottled Water, Vanilla Frappuccino, Walnut Cookie, Chocolate Tart, Lemon Lemonade]","[Green Tea, Raspberry Cookie, Raspberry Lemonade, Lemon Cookie, Berry Tart]"
19618,"[Lemon Cake, Opera Cake, Apple Pie, Marzipan Cookie]","[Lemon Tart, Tuile Cookie, Almond Twist, Hot Coffee, Coffee Eclair, Apricot Danish, Cherry Tart]"
19620,"[Napoleon Cake, Apricot Croissant]","[Strawberry Cake, Hot Coffee, Blueberry Tart]"
19621,"[Tuile Cookie, Lemon Tart]","[Lemon Cake, Marzipan Cookie]"
19622,"[Truffle Cake, Gongolais Cookie]",[]
19630,"[Strawberry Cake, Pecan Tart, Napoleon Cake, Casino Cake]","[Chocolate Coffee, Chocolate Cake]"
19638,"[Ganache Cookie, Chocolate Eclair, Apricot Tart]",[]
19639,"[Cherry Tart, Opera Cake, Apricot Danish]",[]
19645,"[Coffee Eclair, Blackberry Tart, Single Espresso]","[Apple Pie, Almond Twist]"
19646,"[Raspberry Cookie, Green Tea, Lemon Lemonade, Raspberry Lemonade, Lemon Cookie]",[]
19648,"[Tuile Cookie, Marzipan Cookie]",[]
19655,"[Tuile Cookie, Marzipan Cookie]",[]
19661,"[Casino Cake, Chocolate Coffee, Chocolate Cake]",[]
19675,"[Lemon Cake, Berry Tart]","[Lemon Tart, Bottled Water]"
19676,"[Coffee Eclair, Almond Twist, Truffle Cake, Pecan Tart, Cherry Soda, Apple Pie]","[Gongolais Cookie, Hot Coffee, Apple Croissant, Apple Tart, Apple Danish, Blackberry Tart]"
19680,"[Almond Twist, Lemon Cake, Single Espresso, Green Tea, Raspberry Cookie, Napoleon Cake, Chocolate Cake, Apple Tart]","[Raspberry Lemonade, Lemon Cookie, Lemon Lemonade, Chocolate Coffee, Casino Cake, Lemon Tart, Strawberry Cake, Apple Danish, Cherry Soda, Apple Croissant, Apple Pie, Hot Coffee, Coffee Eclair, Blackberry Tart]"
19681,"[Vanilla Meringue, Gongolais Cookie, Strawberry Cake]","[Truffle Cake, Napoleon Cake]"
19687,"[Cherry Tart, Almond Tart, Bottled Water, Tuile Cookie, Walnut Cookie, Marzipan Cookie]","[Chocolate Tart, Vanilla Frappuccino, Berry Tart, Opera Cake, Apricot Danish]"
19689,"[Apple Croissant, Apple Danish, Apple Tart]",[Cherry Soda]
19697,"[Lemon Cake, Chocolate Eclair, Chocolate Cake]","[Chocolate Coffee, Casino Cake, Lemon Tart]"
19699,"[Vanilla Frappuccino, Chocolate Tart]",[Walnut Cookie]
19705,"[Coffee Eclair, Blackberry Tart, Single Espresso, Napoleon Cake, Chocolate Meringue]","[Strawberry Cake, Apple Pie, Almond Twist]"
19706,"[Opera Cake, Lemon Lemonade, Lemon Tart]","[Lemon Cake, Green Tea, Raspberry Cookie, Raspberry Lemonade, Lemon Cookie, Apricot Danish, Cherry Tart]"
19709,"[Orange Juice, Bottled Water, Walnut Cookie, Berry Tart, Raspberry Lemonade]","[Chocolate Tart, Vanilla Frappuccino, Green Tea, Raspberry Cookie, Lemon Cookie, Lemon Lemonade, Cheese Croissant]"
19711,"[Cherry Tart, Opera Cake, Apricot Danish]",[]
19715,"[Orange Juice, Cheese Croissant, Apple Tart]","[Apple Danish, Cherry Soda, Apple Croissant]"
19718,"[Orange Juice, Cheese Croissant, Lemon Cookie]","[Green Tea, Raspberry Cookie, Raspberry Lemonade, Lemon Lemonade]"
19720,[Casino Cake],"[Chocolate Coffee, Chocolate Cake]"
19726,"[Casino Cake, Chocolate Coffee, Chocolate Cake]",[]
19727,"[Raspberry Cookie, Green Tea, Lemon Lemonade, Raspberry Lemonade, Lemon Cookie]",[]
19731,"[Cherry Tart, Opera Cake, Apricot Danish, Green Tea]","[Raspberry Lemonade, Lemon Cookie, Raspberry Cookie, Lemon Lemonade]"
19732,"[Ganache Cookie, Apricot Tart]",[]
19735,"[Vanilla Eclair, Chocolate Cake]","[Chocolate Coffee, Casino Cake]"
19737,"[Orange Juice, Almond Tart, Walnut Cookie, Truffle Cake, Almond Bear Claw, Raspberry Lemonade, Apple Tart]","[Gongolais Cookie, Chocolate Tart, Vanilla Frappuccino, Apple Danish, Cherry Soda, Apple Croissant, Green Tea, Raspberry Cookie, Lemon Cookie, Lemon Lemonade, Cheese Croissant]"
19740,"[Blueberry Tart, Hot Coffee, Apricot Croissant]","[Apple Pie, Coffee Eclair, Almond Twist]"
19741,"[Cherry Tart, Opera Cake, Apricot Danish]",[]
19744,"[Almond Bear Claw, Apricot Croissant]","[Hot Coffee, Blueberry Tart]"
19746,"[Blueberry Tart, Bottled Water, Marzipan Cookie, Apple Tart]","[Berry Tart, Apple Danish, Cherry Soda, Apple Croissant, Tuile Cookie, Hot Coffee, Apricot Croissant]"
19748,"[Coffee Eclair, Blackberry Tart, Single Espresso]","[Apple Pie, Almond Twist]"
19750,"[Vanilla Meringue, Apple Croissant, Chocolate Eclair, Blueberry Danish]","[Cherry Soda, Apple Tart, Apple Danish]"
19753,"[Coffee Eclair, Blackberry Tart]","[Single Espresso, Apple Pie, Almond Twist]"
19759,"[Cherry Tart, Apricot Danish]",[Opera Cake]
19760,"[Orange Juice, Cheese Croissant]",[]
19763,"[Almond Twist, Vanilla Frappuccino, Ganache Cookie, Raspberry Lemonade]","[Apple Pie, Hot Coffee, Coffee Eclair, Green Tea, Raspberry Cookie, Lemon Cookie, Lemon Lemonade, Walnut Cookie, Chocolate Tart]"
19764,"[Strawberry Cake, Napoleon Cake]",[]
19765,"[Vanilla Frappuccino, Hot Coffee, Napoleon Cake]","[Strawberry Cake, Apple Pie, Apricot Croissant, Coffee Eclair, Almond Twist, Blueberry Tart, Walnut Cookie, Chocolate Tart]"
19770,"[Green Tea, Apricot Tart, Apple Danish]","[Apple Tart, Cherry Soda, Apple Croissant, Raspberry Lemonade, Lemon Cookie, Raspberry Cookie, Lemon Lemonade]"
19772,"[Orange Juice, Tuile Cookie, Cheese Croissant, Marzipan Cookie]",[]
19776,"[Vanilla Frappuccino, Truffle Cake, Gongolais Cookie]","[Walnut Cookie, Chocolate Tart]"
19778,"[Strawberry Cake, Apricot Danish, Napoleon Cake, Raspberry Cookie, Apricot Croissant, Chocolate Coffee, Lemon Tart]","[Lemon Cake, Chocolate Cake, Casino Cake, Green Tea, Raspberry Lemonade, Lemon Cookie, Lemon Lemonade, Hot Coffee, Blueberry Tart, Opera Cake, Cherry Tart]"
19780,"[Strawberry Cake, Napoleon Cake, Lemon Lemonade]","[Green Tea, Raspberry Cookie, Raspberry Lemonade, Lemon Cookie]"
19782,"[Lemon Cake, Lemon Tart]",[]
19786,"[Chocolate Eclair, Cherry Soda]","[Apple Croissant, Apple Tart, Apple Danish]"
19790,"[Apple Croissant, Cherry Soda, Apple Danish, Apple Tart]",[]
19800,"[Coffee Eclair, Almond Twist, Hot Coffee, Lemon Tart, Apple Pie]","[Lemon Cake, Apricot Croissant, Blueberry Tart, Blackberry Tart]"
19801,"[Lemon Cake, Apricot Tart, Lemon Cookie, Chocolate Cake]","[Chocolate Coffee, Casino Cake, Lemon Tart, Green Tea, Raspberry Cookie, Raspberry Lemonade, Lemon Lemonade]"
19805,"[Almond Twist, Ganache Cookie, Truffle Cake, Cheese Croissant]","[Gongolais Cookie, Orange Juice, Apple Pie, Hot Coffee, Coffee Eclair]"
19809,"[Blueberry Tart, Lemon Cake, Lemon Cookie]","[Lemon Tart, Green Tea, Raspberry Cookie, Raspberry Lemonade, Lemon Lemonade, Hot Coffee, Apricot Croissant]"
19811,"[Cherry Tart, Vanilla Meringue, Ganache Cookie, Apricot Danish]",[Opera Cake]
19814,"[Coffee Eclair, Almond Twist, Apple Pie]","[Hot Coffee, Blackberry Tart]"
19817,"[Cherry Tart, Opera Cake, Apricot Danish, Raspberry Lemonade]","[Green Tea, Raspberry Cookie, Lemon Cookie, Lemon Lemonade]"
19820,"[Coffee Eclair, Berry Tart, Blackberry Tart, Raspberry Lemonade, Lemon Tart, Apple Pie]","[Lemon Cake, Single Espresso, Almond Twist, Hot Coffee, Green Tea, Raspberry Cookie, Lemon Cookie, Lemon Lemonade, Bottled Water]"
19823,"[Raspberry Cookie, Green Tea, Lemon Lemonade, Raspberry Lemonade, Lemon Cookie]",[]
19832,"[Orange Juice, Strawberry Cake, Apple Tart]","[Apple Danish, Cherry Soda, Apple Croissant, Napoleon Cake, Cheese Croissant]"
19838,"[Coffee Eclair, Vanilla Meringue, Blackberry Tart, Cheese Croissant]","[Single Espresso, Orange Juice, Apple Pie, Almond Twist]"
19839,"[Coffee Eclair, Almond Twist, Hot Coffee, Apple Pie]","[Apricot Croissant, Blueberry Tart, Blackberry Tart]"
19842,"[Cherry Tart, Opera Cake, Apricot Danish]",[]
19844,"[Almond Croissant, Raspberry Cookie, Casino Cake, Raspberry Lemonade]","[Green Tea, Lemon Cookie, Lemon Lemonade, Chocolate Coffee, Chocolate Cake]"
19852,"[Coffee Eclair, Almond Twist, Chocolate Croissant, Apple Pie]","[Hot Coffee, Blackberry Tart]"
19853,"[Cherry Tart, Opera Cake, Apricot Danish, Lemon Cookie]","[Green Tea, Raspberry Cookie, Raspberry Lemonade, Lemon Lemonade]"
19856,"[Orange Juice, Bottled Water, Chocolate Cake]","[Berry Tart, Chocolate Coffee, Casino Cake, Cheese Croissant]"
19858,"[Orange Juice, Blueberry Tart, Strawberry Cake, Pecan Tart, Cheese Croissant, Apple Pie, Chocolate Cake]","[Chocolate Coffee, Casino Cake, Napoleon Cake, Almond Twist, Hot Coffee, Coffee Eclair, Apricot Croissant]"
19859,"[Vanilla Frappuccino, Strawberry Cake, Apple Pie]","[Napoleon Cake, Almond Twist, Hot Coffee, Coffee Eclair, Walnut Cookie, Chocolate Tart]"
19863,"[Ganache Cookie, Blueberry Danish]",[]
19864,"[Cherry Tart, Opera Cake, Apricot Danish, Blueberry Danish, Cheese Croissant, Marzipan Cookie]","[Orange Juice, Tuile Cookie]"
19865,"[Ganache Cookie, Almond Bear Claw, Almond Croissant, Chocolate Croissant, Green Tea, Apricot Tart]","[Raspberry Lemonade, Lemon Cookie, Raspberry Cookie, Lemon Lemonade]"
19869,"[Tuile Cookie, Almond Croissant, Chocolate Cake]","[Chocolate Coffee, Casino Cake, Marzipan Cookie]"
19874,"[Cherry Tart, Opera Cake, Apricot Danish]",[]
19877,"[Tuile Cookie, Apple Croissant, Marzipan Cookie]","[Cherry Soda, Apple Tart, Apple Danish]"
